extractseqno,prod,source-desc-name,attributegrp,descrip1,descrip2,descrip3,lookupnm,user24,rowpointer,_join_key,desc_src_www,trimmed_flag,feedback
423,ABB KXTAAUX,AUX 250 V XT1..XT4,,AUX 250 V XT1..XT4,,kxtaaux auxiliary 250 v xt1..xt4 852032,852032,,b95d65c6-81a4-73a6-d314-d7e7c890a320,852032,kxtaaux auxiliary 250 v xt1..xt4,no,
424,ABB KXTAE15PINCON,CONN PLUG-SOCK.,,CONN PLUG-SOCK.,,kxtae15pincon conn plug sock. so 780019,780019,,b95d65c6-81a4-73a6-d314-d7e7f82c0e21,780019,kxtae15pincon conn plug sock. so,no,
425,ABB KXTAUVRCFP1,UVR-C,,UVR-C,,kxtauvrcfp1 uvr c xt1..xt4 f p 24 30 a d ul csa 867318,867318,,b95d65c6-81a4-73a6-d314-d7e7b0b74821,867318,kxtauvrcfp1 uvr c xt1..xt4 f p 24 30 a d ul csa,no,
426,ABB KXTAUVRCFP4,UVR,,UVR,,kxtauvrcfp4 uvr c xt1..xt4f p110 127a125dul csa 860933,860933,,b95d65c6-81a4-73a6-d314-d7e770487f21,860933,kxtauvrcfp4 uvr c xt1..xt4f p110 127a125dul csa,no,
427,ABB KXTDAXC3QSYFP,AUX-C 3Q+1SY 250V,,AUX-C 3Q+1SY 250V,,kxtdaxc3qsyfp auxiliary c 3q+1sy 250v 250 v xt2..xt4 f p 780020,780020,,b95d65c6-81a4-73a6-d314-d7e738dab621,780020,kxtdaxc3qsyfp auxiliary c 3q+1sy 250v 250 v xt2..xt4 f p,no,
428,ABB LIS-SIN-ASM,SNGL ASSEM 5KV PRIMARY S W,,SNGL ASSEM 5KV PRIMARY S,W,lis sin asm sngl assem 5kv primary s w 950977,950977,,b95d65c6-81a4-73a6-d314-e8e70818c490,950977,lis sin asm sngl assem 5kv primary s w,no,
429,ABB LS45M41B11,1NO/1NC LIMIT SWITCH,,1NO/1NC LIMIT SWITCH,,ls45m41b11 1no 1nc limit switch s lmt 40mm 22mm poly roll lvr 66776,66776,,b95d65c6-81a4-73a6-d314-d7e7d873eb21,66776,ls45m41b11 1no 1nc limit switch s lmt 40mm 22mm poly roll lvr,no,
430,ABB LS45M52B11,LMT SW 40MM ADJ 22MM SS RLR LV,,LMT SW 40MM ADJ 22MM SS,RLR LV,ls45m52b11 lmt switch 40mm adj 22mm ss rlr lv 129457,129457,,b95d65c6-81a4-73a6-d314-d7e7d0282022,129457,ls45m52b11 lmt switch 40mm adj 22mm ss rlr lv,no,
431,ABB LT370-30D,TERMINAL SHROUD LT370 30 D,,TERMINAL SHROUD LT370 30,D,lt370 30d terminal shroud 30 d 825771,825771,,b95d65c6-81a4-73a6-d314-d7e7300f5c22,825771,lt370 30d terminal shroud 30 d,no,
432,ABB M2SS1-10B,2-POS MAINT SEL SWITCH B -C,,2-POS MAINT SEL SWITCH B,-C,"m2ss1 10b 2 pos maint sel switch b c 2pos sw,short,blk hdl,b 250110",250110,,b95d65c6-81a4-73a6-d314-d7e708659722,250110,"m2ss1 10b 2 pos maint sel switch b c 2pos sw,short,blk hdl,b",no,
433,ABB M2SS2-10B,2POS MAIN SELECTOR SWITC H,,2POS MAIN SELECTOR SWITC,H,"m2ss2 10b 2pos main selector switc h select maintained knob a c, black 234620",234620,,b95d65c6-81a4-73a6-d314-d7e7f8f4e922,234620,"m2ss2 10b 2pos main selector switc h select maintained knob a c, black",no,
434,ABB M2SS3-10B,2POS SPR/RTRN R to C,,2POS SPR/RTRN R to C,,"m2ss3 10b 2pos spr rtrn r to c 2pos,knob,b c,blk,bp 837730",837730,,b95d65c6-81a4-73a6-d314-d7e710431f23,837730,"m2ss3 10b 2pos spr rtrn r to c 2pos,knob,b c,blk,bp",no,
435,ABB M2SS6-10B,2POS SPRING-RETURN SELEC TOR SWITC,,2POS SPRING-RETURN SELEC,TOR SWITC,m2ss6 10b 2pos spring return selec tor switc retu long b c black bp 666675,666675,,b95d65c6-81a4-73a6-d314-d7e7604e5f23,666675,m2ss6 10b 2pos spring return selec tor switc retu long b c black bp,no,
436,ABB M2SSK2-102,KEY SWITCH,,KEY SWITCH,,"m2ssk2 102 key switch 2 fix pos,key rem b,code 72 805877",805877,,b95d65c6-81a4-73a6-d314-d7e7b0209c23,805877,"m2ssk2 102 key switch 2 fix pos,key rem b,code 72",no,
437,ABB M3SS1-10B,3POS MAIN SELECTOR SWITC H,,3POS MAIN SELECTOR SWITC,H,m3ss1 10b 3pos main selector switc h select knob a b c black bp 234623,234623,,b95d65c6-81a4-73a6-d314-d7e770b3da23,234623,m3ss1 10b 3pos main selector switc h select knob a b c black bp,no,
438,ABB M3SS1-11C,"3POS,KNOB,A-B-C,CLR,BP,I LL",,"3POS,KNOB,A-B-C,CLR,BP,I",LL,"m3ss1 11c 3pos,knob,a b c,clr,bp,i ll c, c,clr,bp,ill 818325",818325,,b95d65c6-81a4-73a6-d314-d7e7c85a1724,818325,"m3ss1 11c 3pos,knob,a b c,clr,bp,i ll c, c,clr,bp,ill",no,
439,ABB M3SS2-10B,3POS SPR/RTRN L&R to C,,3POS SPR/RTRN L&R to C,,"m3ss2 10b 3pos spr rtrn l&r to c l& 3pos,knob,a b c,blk,bp 837724",837724,,b95d65c6-81a4-73a6-d314-d7e7c0505624,837724,"m3ss2 10b 3pos spr rtrn l&r to c l& 3pos,knob,a b c,blk,bp",no,
440,ABB M3SS3-10B,3POS SPR/RTRN R to C,,3POS SPR/RTRN R to C,,m3ss3 10b 3pos spr rtrn r to c knob a b black bp 837731,837731,,b95d65c6-81a4-73a6-d314-d7e70815a924,837731,m3ss3 10b 3pos spr rtrn r to c knob a b black bp,no,
441,ABB M3SS4-30B,3-POS SELECTOR SWITCH A- B-C BLK,,3-POS SELECTOR SWITCH A-,B-C BLK,"m3ss4 30b 3 pos selector switch a b c black s 3pos,long,a c,blk,mtl 277026",277026,,b95d65c6-81a4-73a6-d314-d7e7c8d8fc24,277026,"m3ss4 30b 3 pos selector switch a b c black s 3pos,long,a c,blk,mtl",no,
442,ABB M3SS5-10B,"3POS,LONG,A>B<C SPR RET TO CNTR",,"3POS,LONG,A>B<C SPR RET",TO CNTR,"m3ss5 10b 3pos,long,a>b<c spr ret to cntr 3pos,long,a b c,blk,bp 36694",36694,,b95d65c6-81a4-73a6-d314-d7e7e8fc4e25,36694,"m3ss5 10b 3pos,long,a>b<c spr ret to cntr 3pos,long,a b c,blk,bp",no,
443,ABB MA1-8001,DIN RAIL ADPT W/ACC FOR PB/SWITCH,,DIN RAIL ADPT W/ACC FOR,PB/SWITCH,ma1 8001 din rail adpt w acc for pb switch a adaptor dummy block 42575,42575,,b95d65c6-81a4-73a6-d314-d7e7a8719225,42575,ma1 8001 din rail adpt w acc for pb switch a adaptor dummy block,no,
444,ABB MA1-8052,22mm BUTTON FLUSH BOOT,,22mm BUTTON FLUSH BOOT,,ma1 8052 22mm button flush boot 252397,252397,,b95d65c6-81a4-73a6-d314-d7e758aec325,252397,ma1 8052 22mm button flush boot,no,
445,ABB MA1-8053,ENCLOSURE SHROUD YELLOW,,ENCLOSURE SHROUD YELLOW,,ma1 8053 enclosure shroud yellow 818340,818340,,b95d65c6-81a4-73a6-d314-d7e718d4f625,818340,ma1 8053 enclosure shroud yellow,no,
446,ABB MA1-8126,DUAL PUSHBUTTON MEMBRANE,,DUAL PUSHBUTTON MEMBRANE,,ma1 8126 dual pushbutton membrane m 121242,121242,,b95d65c6-81a4-73a6-d314-d7e788042926,121242,ma1 8126 dual pushbutton membrane m,no,
447,ABB MA1-8129,22MM HOLE PLUG,,22MM HOLE PLUG,,ma1 8129 22mm hole plug grey 154001,154001,,b95d65c6-81a4-73a6-d314-d7e7702c3627,154001,ma1 8129 22mm hole plug grey,no,
448,ABB MA1-8130,HOLE PLUG BLACK 1SFA6119 20R8130,,HOLE PLUG BLACK 1SFA6119,20R8130,"ma1 8130 hole plug black 1sfa6119 20r8130 1 plug, 818373",818373,,b95d65c6-81a4-73a6-d314-d7e7b8916a27,818373,"ma1 8130 hole plug black 1sfa6119 20r8130 1 plug,",no,
449,ABB MA1-8153,LOCKABLE SHROUD,,LOCKABLE SHROUD,,ma1 8153 lockable shroud 496006,496006,,b95d65c6-81a4-73a6-d314-d7e7e8899c27,496006,ma1 8153 lockable shroud,no,
450,ABB MBB36,XT4 6-POLE 2 SUBFEED KIT,,XT4 6-POLE 2 SUBFEED KIT,,mbb36 xt4 6 pole 2 subfeed kit 729936,729936,,b95d65c6-81a4-73a6-d314-e8e710e2fb90,729936,mbb36 xt4 6 pole 2 subfeed kit,no,
451,ABB MBC33,XT1 3-POLE BKR MOUNTING KIT,,XT1 3-POLE BKR MOUNTING,KIT,mbc33 xt1 3 pole bkr mounting kit 729939,729939,,b95d65c6-81a4-73a6-d314-e8e780a43791,729939,mbc33 xt1 3 pole bkr mounting kit,no,
452,ABB MBM334,XT5 BREAKER MOUNTING KIT,,XT5 BREAKER MOUNTING KIT,,mbm334 xt5 breaker mounting kit 729931,729931,,b95d65c6-81a4-73a6-d314-e8e770ed6791,729931,mbm334 xt5 breaker mounting kit,no,
453,ABB MCB-01,1NC CONTACT BLOCK   (1SF A611610R1010),,1NC CONTACT BLOCK   (1SF,A611610R1010),"master circuit breaker 01 1nc contact block 1sf a611610r1010 block, 2 across, 1 n.c. 234614",234614,,b95d65c6-81a4-73a6-d314-d7e7c0e3ce27,234614,"master circuit breaker 01 1nc contact block 1sf a611610r1010 block, 2 across, 1 n.c.",no,
454,ABB MCB-01B,1NC REAR MOUNT CONTACT B LOCK,,1NC REAR MOUNT CONTACT B,LOCK,master circuit breaker 01b 1nc rear mount contact b lock con block 1 nc bsmnt 692617,692617,,b95d65c6-81a4-73a6-d314-d7e7c008ff27,692617,master circuit breaker 01b 1nc rear mount contact b lock con block 1 nc bsmnt,no,
455,ABB MCB-02,CONTACT BLOCK 2N.C.,,CONTACT BLOCK 2N.C.,,"master circuit breaker 02 contact block 2n.c. block, 2 across, n.c. 607072",607072,,b95d65c6-81a4-73a6-d314-d7e7b0952c28,607072,"master circuit breaker 02 contact block 2n.c. block, 2 across, n.c.",no,
456,ABB MCB-10,1NO CONTACTOR BLOCK (1SF A61161OR1001),,1NO CONTACTOR BLOCK (1SF,A61161OR1001),"master circuit breaker 10 1no contactor block 1sf a61161or1001 contact block, 2 across, 1 n.o. 234613",234613,,b95d65c6-81a4-73a6-d314-d7e7e0fd5c28,234613,"master circuit breaker 10 1no contactor block 1sf a61161or1001 contact block, 2 across, 1 n.o.",no,
457,ABB MCB-10B,1NO REAR MOUNT CONTACT B LOCK,,1NO REAR MOUNT CONTACT B,LOCK,master circuit breaker 10b 1no rear mount contact b lock con block mounted 692615,692615,,b95d65c6-81a4-73a6-d314-d7e7d89a9528,692615,master circuit breaker 10b 1no rear mount contact b lock con block mounted,no,
458,ABB MCB-11,1NO-1NC DBL BLOCK,,1NO-1NC DBL BLOCK,,master circuit breaker 11 1no 1nc dbl block standard 1007369,1007369,,9db6fac8-f502-728b-d914-331c80c09808,1007369,master circuit breaker 11 1no 1nc dbl block standard,no,
459,ABB MCB-11B,1NO/1NC BASE MNT CONT BL OCK,,1NO/1NC BASE MNT CONT BL,OCK,master circuit breaker 11b 1no 1nc base mnt contactor bl ock c mounted dbl block 322849,322849,,b95d65c6-81a4-73a6-d314-d7e7805dd528,322849,master circuit breaker 11b 1no 1nc base mnt contactor bl ock c mounted dbl block,no,
460,ABB MCBH-00,HOLDER FOR 3 BLOCKS,,HOLDER FOR 3 BLOCKS,,mcbh 00 holder for 3 blocks block plastic lights and conta 234589,234589,,b95d65c6-81a4-73a6-d314-d7e7a8220629,234589,mcbh 00 holder for 3 blocks block plastic lights and conta,no,
461,ABB MCBH-002,LMP BLK W/HLDR FOR 60V L MP W/DIODE,,LMP BLK W/HLDR FOR 60V L,MP W/DIODE,mcbh 002 lmp black w hldr for 60v l mp diode fo 432796,432796,,b95d65c6-81a4-73a6-d314-d7e7c85c3329,432796,mcbh 002 lmp black w hldr for 60v l mp diode fo,no,
462,ABB MCBH-11,1NO&1NC CONTACT BLOCK W/ HOLDER,,1NO&1NC CONTACT BLOCK W/,HOLDER,mcbh 11 1no&1nc contact block w holder bl 1 no 1nc hldr 550629,550629,,b95d65c6-81a4-73a6-d314-d7e720776129,550629,mcbh 11 1no&1nc contact block w holder bl 1 no 1nc hldr,no,
463,ABB MCBH5-00,5 CONTACT BLOCK HOLDER,,5 CONTACT BLOCK HOLDER,,mcbh5 00 5 contact block holder h 232417,232417,,b95d65c6-81a4-73a6-d314-d7e700109329,232417,mcbh5 00 5 contact block holder h,no,
464,ABB MEM121-0,1-HOLE 22mm N12 PB ENCL ANSI61 GRY,,1-HOLE 22mm N12 PB ENCL,ANSI61 GRY,mem121 0 1 hole 22mm n12 pb encl ansi61 gry p 326200,326200,,b95d65c6-81a4-73a6-d314-d7e74855c429,326200,mem121 0 1 hole 22mm n12 pb encl ansi61 gry p,no,
465,ABB MEP1-0,1-HOLE 22MM PB ENCL,,1-HOLE 22MM PB ENCL,,mep1 0 1 hole 22mm pb encl empty plastic 388869,388869,,b95d65c6-81a4-73a6-d314-d7e798430d2a,388869,mep1 0 1 hole 22mm pb encl empty plastic,no,
466,ABB MEP2-0,2-HOLE 22MM PB ENCL,,2-HOLE 22MM PB ENCL,,mep2 0 2 hole 22mm pb encl empty plastic 388871,388871,,b95d65c6-81a4-73a6-d314-d7e7c86d3f2a,388871,mep2 0 2 hole 22mm pb encl empty plastic,no,
467,ABB MEP3-0,3-HOLE 22MM PB ENCL,,3-HOLE 22MM PB ENCL,,mep3 0 3 hole 22mm pb encl empty plastic enclosure 388873,388873,,b95d65c6-81a4-73a6-d314-d7e7e0be802a,388873,mep3 0 3 hole 22mm pb encl empty plastic enclosure,no,
468,ABB MEP4-0,4-HOLE 22MM PB ENCLOSURE,,4-HOLE 22MM PB ENCLOSURE,,mep4 0 4 hole 22mm pb enclosure encl empty plastic 800119,800119,,b95d65c6-81a4-73a6-d314-d7e79027b32a,800119,mep4 0 4 hole 22mm pb enclosure encl empty plastic,no,
469,ABB MEP6-0,EMPTY PLASTIC ENCLOSURE 6-HOLE,,EMPTY PLASTIC ENCLOSURE,6-HOLE,mep6 0 empty plastic enclosure 6 hole enclo encl 818312,818312,,b95d65c6-81a4-73a6-d314-d7e7b864e92a,818312,mep6 0 empty plastic enclosure 6 hole enclo encl,no,
470,ABB MKCS1,OPER MECH FOR FLANGE DIS C,,OPER MECH FOR FLANGE DIS,C,mkcs1 oper mech for flange disc ot30 60 100e3 mechanism 591388,591388,,b95d65c6-81a4-73a6-d314-d7e768e1202b,591388,mkcs1 oper mech for flange disc ot30 60 100e3 mechanism,no,
471,ABB MKCS4,FLANGE OPER MECHANISM,,FLANGE OPER MECHANISM,,mkcs4 flange oper mechanism mechanis os200j03 ot200u03 mech 219553,219553,,b95d65c6-81a4-73a6-d314-d7e78092522b,219553,mkcs4 flange oper mechanism mechanis os200j03 ot200u03 mech,no,
472,ABB MKCT5,OPERATING MECH,,OPERATING MECH,,mkct5 operating mech 177460,177460,,b95d65c6-81a4-73a6-d314-d7e718a07f2b,177460,mkct5 operating mech,no,
473,ABB ML1-100G,GREEN PILOT LIGHT HEAD,,GREEN PILOT LIGHT HEAD,,ml1 100g green pilot light head p l actuator w grn lens 234636,234636,,b95d65c6-81a4-73a6-d314-d7e7380db12b,234636,ml1 100g green pilot light head p l actuator w grn lens,no,
474,ABB ML1-100R,RED PILOT LIGHT HEAD,,RED PILOT LIGHT HEAD,,ml1 100r red pilot light head h p l actuator w lens 234634,234634,,b95d65c6-81a4-73a6-d314-d7e7d842e52b,234634,ml1 100r red pilot light head h p l actuator w lens,no,
475,ABB ML1-20R10F1,22mm RED PILOT LIGHT 120 V (CBK-KLF1R)(ML1-20R10F,,22mm RED PILOT LIGHT 120,V (CBK-KLF1R)(ML1-20R10F,ml1 20r10f1 22mm red pilot light 120 v cbk klf1r 20r10f 951080,951080,,b95d65c6-81a4-73a6-d314-d7e71834272c,951080,ml1 20r10f1 22mm red pilot light 120 v cbk klf1r 20r10f,no,
476,ABB MLBL-01G,24V AC/DC GRN LED BLK,,24V AC/DC GRN LED BLK,,"mlbl 01g 24v ac dc grn led black lamp block, green, led, 40195",40195,,b95d65c6-81a4-73a6-d314-d7e72880572c,40195,"mlbl 01g 24v ac dc grn led black lamp block, green, led,",no,
477,ABB MLBL-01R,24V AC/DC RED LED LBLK,,24V AC/DC RED LED LBLK,,"mlbl 01r 24v ac dc red led lblk block, red, 24 vdc, 2 pos 40199",40199,,b95d65c6-81a4-73a6-d314-d7e740448a2c,40199,"mlbl 01r 24v ac dc red led lblk block, red, 24 vdc, 2 pos",no,
478,ABB MLBL-01W,"LED BLOCK,WHITE,24VDC,2P OS",,"LED BLOCK,WHITE,24VDC,2P",OS,"mlbl 01w led block,white,24vdc,2p os block,white,2 block, white, 24 vdc, 2 pos 818347",818347,,b95d65c6-81a4-73a6-d314-d7e7c8adb62c,818347,"mlbl 01w led block,white,24vdc,2p os block,white,2 block, white, 24 vdc, 2 pos",no,
479,ABB MLBL-04G,"GRN,LED,INTR-BLK,110-130 VAC",,"GRN,LED,INTR-BLK,110-130",VAC,"mlbl 04g grn,led,intr blk,110 130 vac blk, lblk led 110 130v ac grn 36682",36682,,b95d65c6-81a4-73a6-d314-d7e7087be52c,36682,"mlbl 04g grn,led,intr blk,110 130 vac blk, lblk led 110 130v ac grn",no,
480,ABB MLBL-04R,110-130VAC RED LED LBLK,,110-130VAC RED LED LBLK,,mlbl 04r 110 130vac red led lblk le 130v ac 40201,40201,,b95d65c6-81a4-73a6-d314-d7e758cb262d,40201,mlbl 04r 110 130vac red led lblk le 130v ac,no,
481,ABB MLBL-07W,LBLK LED 230V AC WHT,,LBLK LED 230V AC WHT,,mlbl 07w lblk led 230v ac wht 1007367,1007367,,9db6fac8-f502-728b-d914-331c50216709,1007367,mlbl 07w lblk led 230v ac wht,no,
482,ABB MP1-10B,BLACK FLUSH MOM PB (1SFA 611100R1106),,BLACK FLUSH MOM PB (1SFA,611100R1106),mp1 10b black flush mom pb 1sfa 611100r1106 235085,235085,,b95d65c6-81a4-73a6-d314-d7e7c0335b2d,235085,mp1 10b black flush mom pb 1sfa 611100r1106,no,
483,ABB MP1-10G,"GRN,22mm,MOM,FLSH,BUTTON ONLY",,"GRN,22mm,MOM,FLSH,BUTTON",ONLY,"mp1 10g grn,22mm,mom,flsh,button only grn,22mm,mom,flsh, pb mom grn flush 271633",271633,,b95d65c6-81a4-73a6-d314-d7e710998c2d,271633,"mp1 10g grn,22mm,mom,flsh,button only grn,22mm,mom,flsh, pb mom grn flush",no,
484,ABB MP1-10R,"RED,22mm,MOM,FLSH,BUTTON ONLY (1SFA611100R1001)",,"RED,22mm,MOM,FLSH,BUTTON",ONLY (1SFA611100R1001),"mp1 10r red,22mm,mom,flsh,button only 1sfa611100r1001 red,22mm,mom,flsh, pb mom red flush 271636",271636,,b95d65c6-81a4-73a6-d314-d7e700c9d52d,271636,"mp1 10r red,22mm,mom,flsh,button only 1sfa611100r1001 red,22mm,mom,flsh, pb mom red flush",no,
485,ABB MP1-11G,PB MOM GREEN FLUSH ILL 2 2mm,,PB MOM GREEN FLUSH ILL 2,2mm,mp1 11g pb mom green flush ill 2 2mm grn 46931,46931,,b95d65c6-81a4-73a6-d314-d7e79876122e,46931,mp1 11g pb mom green flush ill 2 2mm grn,no,
486,ABB MP1-11L,PB MOM BLUE FL ILL 1SFA6 11100R1104,,PB MOM BLUE FL ILL 1SFA6,11100R1104,mp1 11l pb mom blue fl ill 1sfa6 11100r1104 flush 573512,573512,,b95d65c6-81a4-73a6-d314-d7e7881d442e,573512,mp1 11l pb mom blue fl ill 1sfa6 11100r1104 flush,no,
487,ABB MP1-11R,PB MOM RED FLUSH ILL 22m m,,PB MOM RED FLUSH ILL 22m,m,mp1 11r pb mom red flush ill 22m m i 46934,46934,,b95d65c6-81a4-73a6-d314-d7e70054d62e,46934,mp1 11r pb mom red flush ill 22m m i,no,
488,ABB MP1-30B00,22mm BLK METAL FLSH MOM W/HOLDER,,22mm BLK METAL FLSH MOM,W/HOLDER,mp1 30b00 22mm black metal flsh mom w holder f 742320,742320,,b95d65c6-81a4-73a6-d314-d7e7205f0f2f,742320,mp1 30b00 22mm black metal flsh mom w holder f,no,
489,ABB MP1-30R,RED PB MOM FLSH METAL BE ZEL,,RED PB MOM FLSH METAL BE,ZEL,mp1 30r red pb mom flsh metal be zel me flush mtl 258736,258736,,b95d65c6-81a4-73a6-d314-d7e7c0644b2f,258736,mp1 30r red pb mom flsh metal be zel me flush mtl,no,
490,ABB MP1-40CC5,GRN START MOM FLSH P/B W /HOLDER,,GRN START MOM FLSH P/B W,/HOLDER,"mp1 40cc5 grn start mom flsh p b w holder ""start"" 988105",988105,,b95d65c6-81a4-73a6-d314-d7e7b8a9812f,988105,"mp1 40cc5 grn start mom flsh p b w holder ""start""",no,
491,ABB MP1-40R10,RD/FLSH/PB W/HLDR & 1NO CB,,RD/FLSH/PB W/HLDR & 1NO,CB,mp1 40r10 red flsh pb w hldr & 1no cb hld 432809,432809,,b95d65c6-81a4-73a6-d314-d7e7c01ab32f,432809,mp1 40r10 red flsh pb w hldr & 1no cb hld,no,
492,ABB MP3-10R,"RED,22mm,MOM,EXTD,BUTTON ONLY",,"RED,22mm,MOM,EXTD,BUTTON",ONLY,"mp3 10r red,22mm,mom,extd,button only red,22mm,mom,extd, pb mom red extd plst bezel 271637",271637,,b95d65c6-81a4-73a6-d314-d7e760def92f,271637,"mp3 10r red,22mm,mom,extd,button only red,22mm,mom,extd, pb mom red extd plst bezel",no,
493,ABB MP3-11G,"ILL,MOM,EXTD,GRN,PB",,"ILL,MOM,EXTD,GRN,PB",,"mp3 11g ill,mom,extd,grn,pb ill,mom,extd,grn,p pb mom grn extd ill 36664",36664,,b95d65c6-81a4-73a6-d314-d7e7d0563930,36664,"mp3 11g ill,mom,extd,grn,pb ill,mom,extd,grn,p pb mom grn extd ill",no,
494,ABB MP3-30R00,22mm RED METAL EXT/PB W/ HOLDER,,22mm RED METAL EXT/PB W/,HOLDER,mp3 30r00 22mm red metal ext pb w holder e 742321,742321,,b95d65c6-81a4-73a6-d314-d7e778a88f30,742321,mp3 30r00 22mm red metal ext pb w holder e,no,
495,ABB MP4-11G,ILL PB GREEN,,ILL PB GREEN,,mp4 11g ill pb green main grn extd 375954,375954,,b95d65c6-81a4-73a6-d314-d7e79029e230,375954,mp4 11g ill pb green main grn extd,no,
496,ABB MPD15-11B,"FL/EXT,ST/ST,GRN/RED,BLK",,"FL/EXT,ST/ST,GRN/RED,BLK",,"mpd15 11b fl ext,st st,grn red,blk 550627",550627,,b95d65c6-81a4-73a6-d314-d7e720bc3231,550627,"mpd15 11b fl ext,st st,grn red,blk",no,
497,ABB MPD4-11C,MODULAR PB ASSEMBLY,,MODULAR PB ASSEMBLY,,"mpd4 11c modular pb assembly assemb fl fl,st st,grn red,clr,ill 374054",374054,,b95d65c6-81a4-73a6-d314-d7e7a8587c31,374054,"mpd4 11c modular pb assembly assemb fl fl,st st,grn red,clr,ill",no,
498,ABB MPEK4-11R,40MM E-STOP KEY/RLS,,40MM E-STOP KEY/RLS,,mpek4 11r 40mm e stop key rls estop key71 release red 484051,484051,,b95d65c6-81a4-73a6-d314-d7e770c3c631,484051,mpek4 11r 40mm e stop key rls estop key71 release red,no,
499,ABB MPET4-10R,40MM E-STOP RED TWST/REL,,40MM E-STOP RED TWST/REL,,mpet4 10r 40mm e stop red twst rel estop twist release 484049,484049,,b95d65c6-81a4-73a6-d314-d7e720ab0132,484049,mpet4 10r 40mm e stop red twst rel estop twist release,no,
500,ABB MPM1-10R,"MOM,MUSH,40mm,RED",,"MOM,MUSH,40mm,RED",,"mpm1 10r mom,mush,40mm,red mom mush 40mm red 837726",837726,,b95d65c6-81a4-73a6-d314-d7e7e00e3332,837726,"mpm1 10r mom,mush,40mm,red mom mush 40mm red",no,
501,ABB MPMT3-10R,RED 40mm TWIST/RELEASE B UTTON,,RED 40mm TWIST/RELEASE B,UTTON,mpmt3 10r red 40mm twist release b utton r 234627,234627,,b95d65c6-81a4-73a6-d314-d7e7e86f6f32,234627,mpmt3 10r red 40mm twist release b utton r,no,
502,ABB MPMT3-11R,"TWIST,40mm,RED,ILL,E-STO P",,"TWIST,40mm,RED,ILL,E-STO",P,"mpmt3 11r twist,40mm,red,ill,e sto p twist,40mm,red,i estop 40mm twist red ill 40198",40198,,b95d65c6-81a4-73a6-d314-d7e73095b632,40198,"mpmt3 11r twist,40mm,red,ill,e sto p twist,40mm,red,i estop 40mm twist red ill",no,
503,ABB MPSL3K-4,3POS SELECTOR SWITCH H-O -A,,3POS SELECTOR SWITCH H-O,#NAME?,mpsl3k 4 3pos selector switch h o a #name? swi 682712,682712,,b95d65c6-81a4-73a6-d314-d7e7600ae932,682712,mpsl3k 4 3pos selector switch h o a #name? swi,no,
504,ABB MS116-1.0,.63-1.0A MANUAL MOTOR ST ARTER,,.63-1.0A MANUAL MOTOR ST,ARTER,ms116 1.0 .63 1.0a manual motor st arter 3p mmp 0.63 range 167633,167633,,b95d65c6-81a4-73a6-d314-d7e730972233,167633,ms116 1.0 .63 1.0a manual motor st arter 3p mmp 0.63 range,no,
505,ABB MS116-1.6,1.0-1.6A MMP,,1.0-1.6A MMP,,ms116 1.6 1.0 1.6a mmp 3p range 553105,553105,,b95d65c6-81a4-73a6-d314-d7e718bb5733,553105,ms116 1.6 1.0 1.6a mmp 3p range,no,
506,ABB MS116-10,MMS 6.3-10A,,MMS 6.3-10A,,ms116 10 mms 6.3 10a 3p mmp 10.0a range 544272,544272,,b95d65c6-81a4-73a6-d314-d7e7a8959c33,544272,ms116 10 mms 6.3 10a 3p mmp 10.0a range,no,
507,ABB MS116-16,10-16A MMP,,10-16A MMP,,ms116 16 10 16a mmp manual motor starter 553108,553108,,b95d65c6-81a4-73a6-d314-d7e76827d733,553108,ms116 16 10 16a mmp manual motor starter,no,
508,ABB MS116-2.5,MMS 3P 1.6-2.5A,,MMS 3P 1.6-2.5A,,ms116 2.5 mms 3p 1.6 2.5a mmp range 10695,10695,,b95d65c6-81a4-73a6-d314-d7e7e0e31034,10695,ms116 2.5 mms 3p 1.6 2.5a mmp range,no,
509,ABB MS116-4.0,3P MMP 2.5-4.0A RANGE,,3P MMP 2.5-4.0A RANGE,,ms116 4.0 3p mmp 2.5 4.0a range 546062,546062,,b95d65c6-81a4-73a6-d314-d7e7f8a34c34,546062,ms116 4.0 3p mmp 2.5 4.0a range,no,
510,ABB MS132-1.0,.,,.,,ms132 1.0 . 3p mmp 0.63 1.0a range 32337,32337,,b95d65c6-81a4-73a6-d314-d7e7e82c8334,32337,ms132 1.0 . 3p mmp 0.63 1.0a range,no,
511,ABB MS132-10,3P MMP 6.3-10.0A RANGE,,3P MMP 6.3-10.0A RANGE,,ms132 10 3p mmp 6.3 10.0a range 109956,109956,,b95d65c6-81a4-73a6-d314-d7e790e5b334,109956,ms132 10 3p mmp 6.3 10.0a range,no,
512,ABB MS132-16,3P MMP 10.0-16.0A RANGE,,3P MMP 10.0-16.0A RANGE,,ms132 16 3p mmp 10.0 16.0a range 502448,502448,,b95d65c6-81a4-73a6-d314-d7e720fbea34,502448,ms132 16 3p mmp 10.0 16.0a range,no,
513,ABB MS132-2.5B,MANUAL MTR STRT 3P 600V 1.6-2.5A,,MANUAL MTR STRT 3P 600V,1.6-2.5A,ms132 2.5b manual mtr strt 3p 600v 1.6 2.5a 502450,502450,,b95d65c6-81a4-73a6-d314-d7e700241e35,502450,ms132 2.5b manual mtr strt 3p 600v 1.6 2.5a,no,
