extractseqno,prod,source-desc-name,attributegrp,descrip1,descrip2,descrip3,lookupnm,user24,rowpointer,_join_key,desc_src_www,trimmed_flag,feedback
191,FRZ DFC-6I,60A 600V CLASS J INDICAT ING COVER,,60A 600V CLASS J INDICAT,ING COVER,dfc 6i 60a 600v class j indicating cover in 453215,453215,,b95d65c6-81a4-73a6-d314-e7e7b8933c34,453215,dfc 6i 60a 600v class j indicating cover in,no,
192,FRZ DFC-7I,30A 600V MIDGET/CC INDIC ATING COVER,,30A 600V MIDGET/CC INDIC,ATING COVER,dfc 7i 30a 600v midget cc indicating cover 350256,350256,,b95d65c6-81a4-73a6-d314-e7e7e0526e34,350256,dfc 7i 30a 600v midget cc indicating cover,no,
193,FRZ F086186,1000VDC 50A FERRULE FUSE (CC1051CPGRC20.127/50),,1000VDC 50A FERRULE FUSE,(CC1051CPGRC20.127/50),f086186 1000vdc 50a ferrule fuse cc1051cpgrc20.127 50 ferrul 346430,346430,,9db6fac8-f502-728b-d914-351cb8eb9686,346430,f086186 1000vdc 50a ferrule fuse cc1051cpgrc20.127 50 ferrul,no,
194,FRZ F089498,1000VDC 32A FERRULE FUSE (CC1051CPGRB20.127/32),,1000VDC 32A FERRULE FUSE,(CC1051CPGRB20.127/32),f089498 1000vdc 32a ferrule fuse cc1051cpgrb20.127 32 ferrul 977351,977351,,9db6fac8-f502-728b-d914-351c580dc686,977351,f089498 1000vdc 32a ferrule fuse cc1051cpgrb20.127 32 ferrul,no,
195,FRZ F097203,FRL FUSE HOLDER (PSI20X1 27PRE),,FRL FUSE HOLDER (PSI20X1,27PRE),f097203 frl fuse holder psi20x1 27pre p 639294,639294,,9db6fac8-f502-728b-d914-351c48c5f086,639294,f097203 frl fuse holder psi20x1 27pre p,no,
196,FRZ F097226,TERMINAL COVER TO SUIT 1 500V PS FUS,,TERMINAL COVER TO SUIT 1,500V PS FUS,f097226 terminal cover to suit 1 500v ps fus 346366,346366,,9db6fac8-f502-728b-d914-351ce8a71d87,346366,f097226 terminal cover to suit 1 500v ps fus,no,
197,FRZ FEB-11-11,IN-LINE FUSE HOLDER F/1- 1/2 FUSE,,IN-LINE FUSE HOLDER F/1-,1/2 FUSE,feb 11 in line fuse holder f 1 2 hol 96427,96427,,b95d65c6-81a4-73a6-d314-e7e7783b9d34,96427,feb 11 in line fuse holder f 1 2 hol,no,
198,FRZ FTFH,FORK TRUCK FUSE HOLDER F OR CNL,,FORK TRUCK FUSE HOLDER F,OR CNL,ftfh fork truck fuse holder for cnl holde 56863,56863,,b95d65c6-81a4-73a6-d314-e7e73808ca34,56863,ftfh fork truck fuse holder for cnl holde,no,
199,FRZ GAB10,10A 250V CERAMIC TUBE FU SE 1/4X1-1/4,,10A 250V CERAMIC TUBE FU,SE 1/4X1-1/4,gab10 10a 250v ceramic tube fuse 1 4x1 4 tub 471241,471241,,b95d65c6-81a4-73a6-d314-e7e76863f834,471241,gab10 10a 250v ceramic tube fuse 1 4x1 4 tub,no,
200,FRZ GAB15,15A 250V CERAMIC TUBE FU SE 1/4X1-1/4,,15A 250V CERAMIC TUBE FU,SE 1/4X1-1/4,gab15 15a 250v ceramic tube fuse 1 4x1 4 tub 96428,96428,,b95d65c6-81a4-73a6-d314-e7e700272935,96428,gab15 15a 250v ceramic tube fuse 1 4x1 4 tub,no,
201,FRZ GAB2,2A 250V CERAMIC TUBE FUS E 1/4X1-1/4,,2A 250V CERAMIC TUBE FUS,E 1/4X1-1/4,gab2 2a 250v ceramic tube fuse 1 4x1 4 471277,471277,,b95d65c6-81a4-73a6-d314-e7e7003e5335,471277,gab2 2a 250v ceramic tube fuse 1 4x1 4,no,
202,FRZ GAB20,20A 250V CERAMIC TUBE FU SE 1/4X1-1/4,,20A 250V CERAMIC TUBE FU,SE 1/4X1-1/4,gab20 20a 250v ceramic tube fuse 1 4x1 4 tub 96429,96429,,b95d65c6-81a4-73a6-d314-e7e7d01e7f35,96429,gab20 20a 250v ceramic tube fuse 1 4x1 4 tub,no,
203,FRZ GAB4,4A 250V CERAMIC TUBE FUS E 1/4-1-1/4,,4A 250V CERAMIC TUBE FUS,E 1/4-1-1/4,gab4 4a 250v ceramic tube fuse 1 4 471278,471278,,b95d65c6-81a4-73a6-d314-e7e7c848ad35,471278,gab4 4a 250v ceramic tube fuse 1 4,no,
204,FRZ GAB5,5A 250V CERAMICE TUBE FU SE 1/4X1-1/4,,5A 250V CERAMICE TUBE FU,SE 1/4X1-1/4,gab5 5a 250v ceramice tube fuse 1 4x1 4 471243,471243,,b95d65c6-81a4-73a6-d314-e7e7b0d5dd35,471243,gab5 5a 250v ceramice tube fuse 1 4x1 4,no,
205,FRZ GDL1,1A 250V GLASS TUBE FUSE TD 1/4X1-1/4,,1A 250V GLASS TUBE FUSE,TD 1/4X1-1/4,gdl1 1a 250v glass tube fuse td 1 4x1 4 fu 96430,96430,,b95d65c6-81a4-73a6-d314-e7e7202e1a36,96430,gdl1 1a 250v glass tube fuse td 1 4x1 4 fu,no,
206,FRZ GDL1/2,1/2A 250V GLS TUBE FUSE TD 1/4X1-1/4,,1/2A 250V GLS TUBE FUSE,TD 1/4X1-1/4,gdl1 2 1 2a 250v gls glass tube fuse td 4x1 4 471264,471264,,b95d65c6-81a4-73a6-d314-e7e730e94436,471264,gdl1 2 1 2a 250v gls glass tube fuse td 4x1 4,no,
207,FRZ GDL2,2A 250V GLASS TUBE FUSE TD 1/4X1-1/4,,2A 250V GLASS TUBE FUSE,TD 1/4X1-1/4,gdl2 2a 250v glass tube fuse td 1 4x1 4 fu 96431,96431,,b95d65c6-81a4-73a6-d314-e7e7f8217636,96431,gdl2 2a 250v glass tube fuse td 1 4x1 4 fu,no,
208,FRZ GDL3,3A 250V GLASS TUBE FUSE TD 1/4X1-1/4,,3A 250V GLASS TUBE FUSE,TD 1/4X1-1/4,gdl3 3a 250v glass tube fuse td 1 4x1 4 fu 96433,96433,,b95d65c6-81a4-73a6-d314-e7e728f4a536,96433,gdl3 3a 250v glass tube fuse td 1 4x1 4 fu,no,
209,FRZ GDL4,4A 250V GLASS TUBE FUSE TD 1/4X1-1/4,,4A 250V GLASS TUBE FUSE,TD 1/4X1-1/4,gdl4 4a 250v glass tube fuse td 1 4x1 4 fu 471388,471388,,b95d65c6-81a4-73a6-d314-e7e79084e436,471388,gdl4 4a 250v glass tube fuse td 1 4x1 4 fu,no,
210,FRZ GDL5,5A 250V GLASS TUBE FUSE TD 1/4X1-1/4,,5A 250V GLASS TUBE FUSE,TD 1/4X1-1/4,gdl5 5a 250v glass tube fuse td 1 4x1 4 fu 96438,96438,,b95d65c6-81a4-73a6-d314-e7e788641637,96438,gdl5 5a 250v glass tube fuse td 1 4x1 4 fu,no,
211,FRZ GDL8,8A 250V GLASS TUBE FUSE TD 1/4X1-1/4,,8A 250V GLASS TUBE FUSE,TD 1/4X1-1/4,gdl8 8a 250v glass tube fuse td 1 4x1 4 fu 471269,471269,,b95d65c6-81a4-73a6-d314-e7e7b08d4737,471269,gdl8 8a 250v glass tube fuse td 1 4x1 4 fu,no,
212,FRZ GGC1,1A 250V GLASS TUBE FUSE FA 1/4X1-1/4,,1A 250V GLASS TUBE FUSE,FA 1/4X1-1/4,ggc1 1a 250v glass tube fuse fa 1 4x1 4 fu 96458,96458,,b95d65c6-81a4-73a6-d314-e7e7f82e7237,96458,ggc1 1a 250v glass tube fuse fa 1 4x1 4 fu,no,
213,FRZ GGC1/2,1/2A 250V GLS TUBE FUSE FA 1/4X1-1/4,,1/2A 250V GLS TUBE FUSE,FA 1/4X1-1/4,ggc1 2 1 2a 250v gls glass tube fuse fa 4x1 4 96465,96465,,b95d65c6-81a4-73a6-d314-e7e77821a037,96465,ggc1 2 1 2a 250v gls glass tube fuse fa 4x1 4,no,
214,FRZ GGC1/4,1/4A 250V GLS TUBE FUSE FA 1/4X1-1/4,,1/4A 250V GLS TUBE FUSE,FA 1/4X1-1/4,ggc1 4 1 4a 250v gls glass tube fuse fa 4x1 471286,471286,,b95d65c6-81a4-73a6-d314-e7e7d015cc37,471286,ggc1 4 1 4a 250v gls glass tube fuse fa 4x1,no,
215,FRZ GGC10,10A 250V GLASS TUBE FUSE FA 1/4X1-1/4,,10A 250V GLASS TUBE FUSE,FA 1/4X1-1/4,ggc10 10a 250v glass tube fuse fa 1 4x1 4 3711,3711,,b95d65c6-81a4-73a6-d314-e7e7b8d4fc37,3711,ggc10 10a 250v glass tube fuse fa 1 4x1 4,no,
216,FRZ GGC15,15A 250V GLASS TUBE FUSE FA 1/4X1-1/4,,15A 250V GLASS TUBE FUSE,FA 1/4X1-1/4,ggc15 15a 250v glass tube fuse fa 1 4x1 4 3712,3712,,b95d65c6-81a4-73a6-d314-e7e7e01d3138,3712,ggc15 15a 250v glass tube fuse fa 1 4x1 4,no,
217,FRZ GGC2,2A 250V GLASS TUBE FUSE FA 1/4X1-1/4,,2A 250V GLASS TUBE FUSE,FA 1/4X1-1/4,ggc2 2a 250v glass tube fuse fa 1 4x1 4 fu 96473,96473,,b95d65c6-81a4-73a6-d314-e7e790085f38,96473,ggc2 2a 250v glass tube fuse fa 1 4x1 4 fu,no,
218,FRZ GGC20,20A 250V GLASS TUBE FUSE FA 1/4X1-1/4,,20A 250V GLASS TUBE FUSE,FA 1/4X1-1/4,ggc20 20a 250v glass tube fuse fa 1 4x1 4 96476,96476,,b95d65c6-81a4-73a6-d314-e7e740648f38,96476,ggc20 20a 250v glass tube fuse fa 1 4x1 4,no,
219,FRZ GGC3,3A 250V GLASS TUBE FUSE FA 1/4X1-1/4,,3A 250V GLASS TUBE FUSE,FA 1/4X1-1/4,ggc3 3a 250v glass tube fuse fa 1 4x1 4 fu 96480,96480,,b95d65c6-81a4-73a6-d314-e7e740dbc238,96480,ggc3 3a 250v glass tube fuse fa 1 4x1 4 fu,no,
220,FRZ GGC4,4A 250V GLASS TUBE FUSE FA 1/4X1-1/4,,4A 250V GLASS TUBE FUSE,FA 1/4X1-1/4,ggc4 4a 250v glass tube fuse fa 1 4x1 4 fu 471311,471311,,b95d65c6-81a4-73a6-d314-e7e728b3f338,471311,ggc4 4a 250v glass tube fuse fa 1 4x1 4 fu,no,
221,FRZ GGC5,5A 250V GLASS TUBE FUSE FA 1/4X1-1/4,,5A 250V GLASS TUBE FUSE,FA 1/4X1-1/4,ggc5 5a 250v glass tube fuse fa 1 4x1 4 fu 96483,96483,,b95d65c6-81a4-73a6-d314-e7e788043339,96483,ggc5 5a 250v glass tube fuse fa 1 4x1 4 fu,no,
222,FRZ GGC8,8A 250V GLASS TUBE FUSE FA 1/4X1-1/4,,8A 250V GLASS TUBE FUSE,FA 1/4X1-1/4,ggc8 8a 250v glass tube fuse fa 1 4x1 4 fu 471315,471315,,b95d65c6-81a4-73a6-d314-e7e7609e6b39,471315,ggc8 8a 250v glass tube fuse fa 1 4x1 4 fu,no,
223,FRZ GGM1,1A 250V GLASS TUBE FUSE FA 5X20mm,,1A 250V GLASS TUBE FUSE,FA 5X20mm,ggm1 1a 250v glass tube fuse fa 5x20mm fu 96484,96484,,b95d65c6-81a4-73a6-d314-e7e7b83ea539,96484,ggm1 1a 250v glass tube fuse fa 5x20mm fu,no,
224,FRZ GGM1/2,1/2A 250V GLASS TUBE FUS E FA 5X20mm,,1/2A 250V GLASS TUBE FUS,E FA 5X20mm,ggm1 2 1 2a 250v glass tube fuse fa 5x20mm tub 96485,96485,,b95d65c6-81a4-73a6-d314-e7e74879da39,96485,ggm1 2 1 2a 250v glass tube fuse fa 5x20mm tub,no,
225,FRZ GGM1/4,1/4A 250V GLASS TUBE FUS E FA 5X20mm,,1/4A 250V GLASS TUBE FUS,E FA 5X20mm,ggm1 4 1 4a 250v glass tube fuse fa 5x20mm 471128,471128,,b95d65c6-81a4-73a6-d314-e7e728c2103a,471128,ggm1 4 1 4a 250v glass tube fuse fa 5x20mm,no,
226,FRZ GGM10,10A 250V GLASS TUBE FUSE FA 5X20mm,,10A 250V GLASS TUBE FUSE,FA 5X20mm,ggm10 10a 250v glass tube fuse fa 5x20mm 96486,96486,,b95d65c6-81a4-73a6-d314-e7e720ba3e3a,96486,ggm10 10a 250v glass tube fuse fa 5x20mm,no,
227,FRZ GGM2,2A 250V GLASS TUBE FUSE FA 5X20mm,,2A 250V GLASS TUBE FUSE,FA 5X20mm,ggm2 2a 250v glass tube fuse fa 5x20mm fu 998555,998555,,b95d65c6-81a4-73a6-d314-e7e788a36a3a,998555,ggm2 2a 250v glass tube fuse fa 5x20mm fu,no,
228,FRZ GGM2/10,2/10A 250V GLS TUBE FUSE FA 5X20mm,,2/10A 250V GLS TUBE FUSE,FA 5X20mm,ggm2 10 2 10a 250v gls glass tube fuse fa 5x20mm tub 96488,96488,,b95d65c6-81a4-73a6-d314-e7e7008e943a,96488,ggm2 10 2 10a 250v gls glass tube fuse fa 5x20mm tub,no,
229,FRZ GGM3,3A 250V GLASS TUBE FUSE FA 5X20mm,,3A 250V GLASS TUBE FUSE,FA 5X20mm,ggm3 3a 250v glass tube fuse fa 5x20mm fu 96490,96490,,b95d65c6-81a4-73a6-d314-e7e72867ca3a,96490,ggm3 3a 250v glass tube fuse fa 5x20mm fu,no,
230,FRZ GGM4,4A 250V GLASS TUBE FUSE FA 5X20mm,,4A 250V GLASS TUBE FUSE,FA 5X20mm,ggm4 4a 250v glass tube fuse fa 5x20mm fu 471247,471247,,b95d65c6-81a4-73a6-d314-e7e7280b1c3b,471247,ggm4 4a 250v glass tube fuse fa 5x20mm fu,no,
231,FRZ GGM5,5A 125V GLASS TUBE FUSE FA 5X20mm,,5A 125V GLASS TUBE FUSE,FA 5X20mm,ggm5 5a 125v glass tube fuse fa 5x20mm fu 998557,998557,,b95d65c6-81a4-73a6-d314-e7e708556f3b,998557,ggm5 5a 125v glass tube fuse fa 5x20mm fu,no,
232,FRZ GSA10,10A 250V CERAMIC TUBE TD 1/4X1-1/4,,10A 250V CERAMIC TUBE TD,1/4X1-1/4,gsa10 10a 250v ceramic tube td 1 4x1 4 tub 471257,471257,,b95d65c6-81a4-73a6-d314-e7e798fdb33b,471257,gsa10 10a 250v ceramic tube td 1 4x1 4 tub,no,
233,FRZ GSA20,20A 250V CERAMIC TUBE TD 1/4X1-1/4,,20A 250V CERAMIC TUBE TD,1/4X1-1/4,gsa20 20a 250v ceramic tube td 1 4x1 4 tub 471152,471152,,b95d65c6-81a4-73a6-d314-e7e728d3e43b,471152,gsa20 20a 250v ceramic tube td 1 4x1 4 tub,no,
234,FRZ GSC2,2A 250V GLASS TIME-DELAY TUBE FUSE,,2A 250V GLASS TIME-DELAY,TUBE FUSE,gsc2 2a 250v glass time delay tube fuse de 471213,471213,,b95d65c6-81a4-73a6-d314-e7e7f8cd143c,471213,gsc2 2a 250v glass time delay tube fuse de,no,
235,FRZ GSL15,15A 125V TYPE S TIME-DEL AY FUSE,,15A 125V TYPE S TIME-DEL,AY FUSE,gsl15 15a 125v type s time delay fuse 96492,96492,,b95d65c6-81a4-73a6-d314-e7e798e9443c,96492,gsl15 15a 125v type s time delay fuse,no,
236,FRZ GSL20,20A 125V TYPE S TIME-DEL AY FUSE,,20A 125V TYPE S TIME-DEL,AY FUSE,gsl20 20a 125v type s time delay fuse 96503,96503,,b95d65c6-81a4-73a6-d314-e7e7584e7a3c,96503,gsl20 20a 125v type s time delay fuse,no,
237,FRZ GT20,20A 125V LOW TEMP TIME D ELAY PLUG FUSE,,20A 125V LOW TEMP TIME D,ELAY PLUG FUSE,gt20 20a 125v low temp time delay plug fuse tim 471271,471271,,b95d65c6-81a4-73a6-d314-e7e780a0eb3c,471271,gt20 20a 125v low temp time delay plug fuse tim,no,
238,FRZ GTL15,15A 125V TIME-DELAY PLUG FUSE,,15A 125V TIME-DELAY PLUG,FUSE,gtl15 15a 125v time delay plug fuse 96497,96497,,b95d65c6-81a4-73a6-d314-e7e7a804283d,96497,gtl15 15a 125v time delay plug fuse,no,
239,FRZ GTL25,25A 125V TIME-DELAY PLUG FUSE,,25A 125V TIME-DELAY PLUG,FUSE,gtl25 25a 125v time delay plug fuse 96499,96499,,b95d65c6-81a4-73a6-d314-e7e7c0cd873d,96499,gtl25 25a 125v time delay plug fuse,no,
240,FRZ GTL30,30A 125V TIME-DELAY PLUG FUSE,,30A 125V TIME-DELAY PLUG,FUSE,gtl30 30a 125v time delay plug fuse 96515,96515,,b95d65c6-81a4-73a6-d314-e7e73000c23d,96515,gtl30 30a 125v time delay plug fuse,no,
241,FRZ HP10J315-EA,CUSTOM FUSE 315A 1000VDC,,CUSTOM FUSE 315A 1000VDC,,hp10j315 ea custom fuse 315a 1000vdc 31 525632,525632,,b95d65c6-81a4-73a6-d314-e7e7a09cfb3d,525632,hp10j315 ea custom fuse 315a 1000vdc 31,no,
242,FRZ HP10M10,10A 1000VDC MIDGET FUSE,,10A 1000VDC MIDGET FUSE,,hp10m10 10a 1000vdc midget fuse 564057,564057,,b95d65c6-81a4-73a6-d314-e7e76072333e,564057,hp10m10 10a 1000vdc midget fuse,no,
243,FRZ HP10M30,30A 1000VDC MIDGET FUSE,,30A 1000VDC MIDGET FUSE,,hp10m30 30a 1000vdc midget fuse 525470,525470,,b95d65c6-81a4-73a6-d314-e7e780af6c3e,525470,hp10m30 30a 1000vdc midget fuse,no,
244,FRZ HP15FHNH1XLB,100A BLADE FUSE W/COVER (K1064587),,100A BLADE FUSE W/COVER,(K1064587),hp15fhnh1xlb 100a blade fuse w/ cover k1064587 fu 803256,803256,,b95d65c6-81a4-73a6-d314-e7e76075a33e,803256,hp15fhnh1xlb 100a blade fuse w/ cover k1064587 fu,no,
245,FRZ HP15FHP80W,50A FUSE HOLDER,,50A FUSE HOLDER,,hp15fhp80w 50a fuse holder 803254,803254,,b95d65c6-81a4-73a6-d314-e7e7e82ee43e,803254,hp15fhp80w 50a fuse holder,no,
246,FRZ HP15NH1LGPV100B,- 1500VDC 100A PV FUSE,,- 1500VDC 100A PV FUSE,,hp15nh1lgpv100b 1500vdc 100a pv fuse 806490,806490,,b95d65c6-81a4-73a6-d314-e7e7d038153f,806490,hp15nh1lgpv100b 1500vdc 100a pv fuse,no,
247,FRZ HP15NH1XLGPV100,100A BLADE FUSE (B106451 0),,100A BLADE FUSE (B106451,0),hp15nh1xlgpv100 100a blade fuse b106451 0 803255,803255,,b95d65c6-81a4-73a6-d314-e7e7d8dd4e3f,803255,hp15nh1xlgpv100 100a blade fuse b106451 0,no,
248,FRZ HP15NH3LGPV200B,- 1500VDC 200A PV FUSE,,- 1500VDC 200A PV FUSE,,hp15nh3lgpv200b 1500vdc 200a pv fuse 806493,806493,,b95d65c6-81a4-73a6-d314-e7e78079883f,806493,hp15nh3lgpv200b 1500vdc 200a pv fuse,no,
249,FRZ HP15P50,FUSE CARTRIDGE 50A,,FUSE CARTRIDGE 50A,,hp15p50 fuse cartridge 50a 803253,803253,,b95d65c6-81a4-73a6-d314-e7e7d8a3c43f,803253,hp15p50 fuse cartridge 50a,no,
250,FRZ MNL30,30A NEUTRAL LINK PLATE,,30A NEUTRAL LINK PLATE,,mnl30 30a neutral link plate pla 762972,762972,,b95d65c6-81a4-73a6-d314-e7e70870f53f,762972,mnl30 30a neutral link plate pla,no,
251,FRZ MPDB63131,1- 2/-14 - 4 #4-14,,1- 2/-14 - 4 #4-14,,mpdb63131 1 2 14 4 #4 437374,437374,,b95d65c6-81a4-73a6-d314-e7e770d43240,437374,mpdb63131 1 2 14 4 #4,no,
252,FRZ MPDB63152,2/0-14 2/0-14 2 POLE,,2/0-14 2/0-14 2 POLE,,mpdb63152 2 0 14 pole 408359,408359,,b95d65c6-81a4-73a6-d314-e7e708df6c40,408359,mpdb63152 2 0 14 pole,no,
253,FRZ MPDB63162,2P 1-4-14 LINE 4-4-14 LO AD,,2P 1-4-14 LINE 4-4-14 LO,AD,mpdb63162 2p 1 4 14 line load 367020,367020,,b95d65c6-81a4-73a6-d314-e7e7988f9f40,367020,mpdb63162 2p 1 4 14 line load,no,
254,FRZ MPDB63163,3P (1) #4-14 / (4) #4-14,,3P (1) #4-14 / (4) #4-14,,mpdb63163 3p 1 #4 14 4 327513,327513,,b95d65c6-81a4-73a6-d314-e7e73836d640,327513,mpdb63163 3p 1 #4 14 4,no,
255,FRZ MPDB63190,ADDER 1-2-14 LINE 2-2-14 LOAD,,ADDER 1-2-14 LINE 2-2-14,LOAD,mpdb63190 adder 1 2 14 line load lin 367016,367016,,b95d65c6-81a4-73a6-d314-e7e7b0fa1641,367016,mpdb63190 adder 1 2 14 line load lin,no,
256,FRZ MPDB63193,3P 1-2/0-14 LINE 2-2-14L OAD,,3P 1-2/0-14 LINE 2-2-14L,OAD,mpdb63193 3p 1 2 0 14 line 14l oad 367015,367015,,b95d65c6-81a4-73a6-d314-e7e7b0c24941,367015,mpdb63193 3p 1 2 0 14 line 14l oad,no,
257,FRZ MPDB66543,CU 4/0-6(2) 2-4(6),,CU 4/0-6(2) 2-4(6),,mpdb66543 cu 4 0 6 2 528459,528459,,b95d65c6-81a4-73a6-d314-e7e700097c41,528459,mpdb66543 cu 4 0 6 2,no,
258,FRZ MPDB66653,3P DIST BLOCK,,3P DIST BLOCK,,mpdb66653 3p distribution block 978311,978311,,b95d65c6-81a4-73a6-d314-e7e71043af41,978311,mpdb66653 3p distribution block,no,
259,FRZ MPDB67003,3POLE 1-350-6 1-350-6,,3POLE 1-350-6 1-350-6,,mpdb67003 3pole 1 350 6 348011,348011,,b95d65c6-81a4-73a6-d314-e7e7e0dbe641,348011,mpdb67003 3pole 1 350 6,no,
260,FRZ MPDB67011,1POLE 350-6 2/0-14,,1POLE 350-6 2/0-14,,mpdb67011 1pole 350 6 2 0 14 369537,369537,,b95d65c6-81a4-73a6-d314-e7e738ec1e42,369537,mpdb67011 1pole 350 6 2 0 14,no,
261,FRZ MPDB67050,.,,.,,mpdb67050 . 946892,946892,,b95d65c6-81a4-73a6-d314-e7e720305742,946892,mpdb67050 .,no,
262,FRZ MPDB67052,2POLE 1-2/0-14 1-2/0-14,,2POLE 1-2/0-14 1-2/0-14,,mpdb67052 2pole 1 2 0 14 348006,348006,,b95d65c6-81a4-73a6-d314-e7e7e8708f42,348006,mpdb67052 2pole 1 2 0 14,no,
263,FRZ MPDB67053,3POLE 2/0-14 2/0-14,,3POLE 2/0-14 2/0-14,,mpdb67053 3pole 2 0 14 826181,826181,,b95d65c6-81a4-73a6-d314-e7e7d8edc742,826181,mpdb67053 3pole 2 0 14,no,
264,FRZ MPDB67431,PWR DIS BLK AL INT 380A 1P 8,,PWR DIS BLK AL INT 380A,1P 8,mpdb67431 pwr dis blk al int 380a 1p 8 i 813644,813644,,9db6fac8-f502-728b-d914-351c88c73889,813644,mpdb67431 pwr dis blk al int 380a 1p 8 i,no,
265,FRZ MPDB67463,PWR DIS BLK AL INT 380A 3P,,PWR DIS BLK AL INT 380A,3P,mpdb67463 pwr dis blk al int 380a 3p i 186553,186553,,b95d65c6-81a4-73a6-d314-e7e7b029ff42,186553,mpdb67463 pwr dis blk al int 380a 3p i,no,
266,FRZ MPDB67561,BLOCK 1 POLE,,BLOCK 1 POLE,,mpdb67561 block 1 pole 723249,723249,,b95d65c6-81a4-73a6-d314-e7e738063643,723249,mpdb67561 block 1 pole,no,
267,FRZ MPDB67563,3POLE 1-2/0-14 6-2-14,,3POLE 1-2/0-14 6-2-14,,mpdb67563 3pole 1 2 0 14 6 348016,348016,,b95d65c6-81a4-73a6-d314-e7e7f8917143,348016,mpdb67563 3pole 1 2 0 14 6,no,
268,FRZ MPDB67612,2P 2-2/0-14 LINE 8-2-14 LOAD,,2P 2-2/0-14 LINE 8-2-14,LOAD,mpdb67612 2p 2 0 14 line 8 load 367003,367003,,b95d65c6-81a4-73a6-d314-e7e700c5a443,367003,mpdb67612 2p 2 0 14 line 8 load,no,
269,FRZ MPDB67653,(1)350-6IN & (10)6-14 OU T,,(1)350-6IN & (10)6-14 OU,T,mpdb67653 1 350 6in & 10 6 14 ou t 1002981,1002981,,b95d65c6-81a4-73a6-d314-e7e79817d343,1002981,mpdb67653 1 350 6in & 10 6 14 ou t,no,
270,FRZ MPDB68153,3POLE DIST BLOCK,,3POLE DIST BLOCK,,mpdb68153 3pole distribution block 967427,967427,,b95d65c6-81a4-73a6-d314-e7e7607d0944,967427,mpdb68153 3pole distribution block,no,
271,FRZ MPDB68313,3POLE DIST BLOCK,,3POLE DIST BLOCK,,mpdb68313 3pole distribution block 882574,882574,,b95d65c6-81a4-73a6-d314-e7e748103944,882574,mpdb68313 3pole distribution block,no,
272,FRZ MPDB69052,2P 380A POWER DIST BLOCK,,2P 380A POWER DIST BLOCK,,mpdb69052 2p 380a power distribution block di 871367,871367,,b95d65c6-81a4-73a6-d314-e7e7b0976c44,871367,mpdb69052 2p 380a power distribution block di,no,
273,FRZ MPDB69073,3POLE 1-500-4 6-2/014,,3POLE 1-500-4 6-2/014,,mpdb69073 3pole 1 500 4 6 2 014 348018,348018,,b95d65c6-81a4-73a6-d314-e7e7b0e3a244,348018,mpdb69073 3pole 1 500 4 6 2 014,no,
274,FRZ MPDB69093,2-500-4 IN&OUT DIST BLOC K 3P,,2-500-4 IN&OUT DIST BLOC,K 3P,mpdb69093 2 500 4 in&out distribution bloc k 3p d 544300,544300,,b95d65c6-81a4-73a6-d314-e7e77843da44,544300,mpdb69093 2 500 4 in&out distribution bloc k 3p d,no,
275,FRZ MPDB69170,DIST BLOCK ADDER 6-2/0-1 4,,DIST BLOCK ADDER 6-2/0-1,4,mpdb69170 distribution block adder 6 2 0 1 4 366991,366991,,b95d65c6-81a4-73a6-d314-e7e7781d0a45,366991,mpdb69170 distribution block adder 6 2 0 1 4,no,
276,FRZ MPDB69173,3P 1-350-6 LINE 6-2/0-14 LOAD,,3P 1-350-6 LINE 6-2/0-14,LOAD,mpdb69173 3p 1 350 6 line 2 0 14 load 366988,366988,,b95d65c6-81a4-73a6-d314-e7e7f0033d45,366988,mpdb69173 3p 1 350 6 line 2 0 14 load,no,
277,FRZ MPDB69310,ADDER BLOCK,,ADDER BLOCK,,mpdb69310 adder block 446617,446617,,b95d65c6-81a4-73a6-d314-e7e7105d6945,446617,mpdb69310 adder block,no,
278,FRZ MPDB69311,1POLE 2-500-4 4-4/0-6,,1POLE 2-500-4 4-4/0-6,,mpdb69311 1pole 2 500 4 0 6 348022,348022,,b95d65c6-81a4-73a6-d314-e7e758cc9345,348022,mpdb69311 1pole 2 500 4 0 6,no,
279,FRZ MPDB69313,3POLE 2-500-4 4-4/0-6,,3POLE 2-500-4 4-4/0-6,,mpdb69313 3pole 2 500 4 0 6 348023,348023,,b95d65c6-81a4-73a6-d314-e7e7a071ce45,348023,mpdb69313 3pole 2 500 4 0 6,no,
280,FRZ MPDB69521,1P KEY TAP,,1P KEY TAP,,mpdb69521 1p key tap 227935,227935,,b95d65c6-81a4-73a6-d314-e7e7586d0b46,227935,mpdb69521 1p key tap,no,
281,FRZ MPDBC6263,COVER FOR 62 AND 63 SERI ES,,COVER FOR 62 AND 63 SERI,ES,mpdbc6263 cover for 62 and 63 seri es 367025,367025,,b95d65c6-81a4-73a6-d314-e7e7508e4746,367025,mpdbc6263 cover for 62 and 63 seri es,no,
282,FRZ MPDBC6667,COVER FOR MPDB67,,COVER FOR MPDB67,,mpdbc6667 cover for mpdb67 348034,348034,,b95d65c6-81a4-73a6-d314-e7e748908446,348034,mpdbc6667 cover for mpdb67,no,
283,FRZ MPDBC6869,COVER FOR MPDB69,,COVER FOR MPDB69,,mpdbc6869 cover for mpdb69 348032,348032,,b95d65c6-81a4-73a6-d314-e7e76818be46,348032,mpdbc6869 cover for mpdb69,no,
