extractseqno	prod	source-desc-name	attributegrp	descrip1	descrip2	descrip3	lookupnm	user24	rowpointer
734	ABB SU203M-K0.5	UL489 MCB 3P K 0.5A 480/ 277V		UL489 MCB 3P K 0.5A 480/	277V		850988		911a2a90-25b0-cf93-e814-40a5c0a2688e
735	ABB SU203M-K13	UL489 MCB 3P K 13A 480/2 77		UL489 MCB 3P K 13A 480/2	77		850995		911a2a90-25b0-cf93-e814-40a52881818e
736	ABB SU203M-K16	UL489 MCB 3P K 16A 480/2 77		UL489 MCB 3P K 16A 480/2	77		850991		911a2a90-25b0-cf93-e814-40a5b0179a8e
737	ABB SU203M-K20	UL489 MCB 3P K 20A 480/2 77		UL489 MCB 3P K 20A 480/2	77		241006		911a2a90-25b0-cf93-e814-40a5f8b6bc8e
738	ABB SU203M-K25	BREAKER		BREAKER			450830		911a2a90-25b0-cf93-e814-40a5780adf8e
739	ABB SU203M-K30	UL489 3P K 30A 480/277V		UL489 3P K 30A 480/277V			876379		911a2a90-25b0-cf93-e814-40a5c00d028f
740	ABB SU203M-K4	UL489 MCB 3P K 4A 480/27 7		UL489 MCB 3P K 4A 480/27	7		978959		911a2a90-25b0-cf93-e814-40a5e000268f
741	ABB SU203M-K40	UL489 MCB 3P K 40A 240		UL489 MCB 3P K 40A 240			70235		911a2a90-25b0-cf93-e814-40a54012468f
742	ABB SU203M-K5	.		.			538926		911a2a90-25b0-cf93-e814-40a5084b5e8f
743	ABB SU203M-K50	3P/50A K CURVE DIN BRKR		3P/50A K CURVE DIN BRKR			219197		911a2a90-25b0-cf93-e814-40a5d0a2758f
744	ABB SU203M-K6	UL489 MCB 3P K 6A 480/27 7		UL489 MCB 3P K 6A 480/27	7		850993		911a2a90-25b0-cf93-e814-40a5e8e38f8f
745	ABB SU203M-K63	UL489 MCB 3P K 63A 240		UL489 MCB 3P K 63A 240			784717		911a2a90-25b0-cf93-e814-40a5305ba88f
746	ABB SU203M-K8	UL489 MCB 3P K 8A 480/27 7		UL489 MCB 3P K 8A 480/27	7		850992		911a2a90-25b0-cf93-e814-40a5803dc18f
747	ABB SWBD	MDP SEC 1		MDP SEC 1			1100396		911a2a90-25b0-cf93-e814-5ea590c7a8e5
748	ABB T16-0.55	(1SAZ711201R1017) OVERLO AD		(1SAZ711201R1017) OVERLO	AD		925501		911a2a90-25b0-cf93-e814-40a5a0aad98f
749	ABB T16-1.3	TOL,AS/L,B/C,CLASS-10,1. 00-1.30A		TOL,AS/L,B/C,CLASS-10,1.	00-1.30A		881599		911a2a90-25b0-cf93-e814-40a500ecf18f
750	ABB T16-1.7	OVERLOAD RELAY		OVERLOAD RELAY			1109153		911a2a90-25b0-cf93-e814-40a500c00990
751	ABB T5H400DWS4	400A 3P MCS T5H BREAKER		400A 3P MCS T5H BREAKER			62681		911a2a90-25b0-cf93-e814-40a540812190
752	ABB T5N400BW	BKR T5N 400A 3P LS/I UL		BKR T5N 400A 3P LS/I UL			442536		911a2a90-25b0-cf93-e814-40a570343990
753	ABB T5N400BW-2	2P 400A BREAKER		2P 400A BREAKER			814690		911a2a90-25b0-cf93-e814-40a5301b5190
754	ABB T6N600BW	BKR T6N 600A 3P LS/I UL		BKR T6N 600A 3P LS/I UL			442556		911a2a90-25b0-cf93-e814-40a590436990
755	ABB T6N800BW	BREAKER		BREAKER			97642		911a2a90-25b0-cf93-e814-40a558638190
756	ABB T7DU0.6	0.4-0.6AMP OVERLOAD		0.4-0.6AMP OVERLOAD			671828		911a2a90-25b0-cf93-e814-40a5a0129990
757	ABB TA200DU110	80-110A THRML/OVLD F/AF1 90-205		80-110A THRML/OVLD F/AF1	90-205		469982		911a2a90-25b0-cf93-e814-40a5d004b390
758	ABB TA200DU135	100-135A THRML/OVLD F/AF 190-205		100-135A THRML/OVLD F/AF	190-205		469985		911a2a90-25b0-cf93-e814-40a5b82ece90
759	ABB TA200DU150	110-150A THRML/OVLD F/AF 190-205		110-150A THRML/OVLD F/AF	190-205		469987		911a2a90-25b0-cf93-e814-40a5c035e790
760	ABB TA200DU175	130-175A THRML/OVLD F/AF 190-205		130-175A THRML/OVLD F/AF	190-205		469989		911a2a90-25b0-cf93-e814-40a5f05f0091
761	ABB TA200DU200	150-200A THRML/OVLD F/AF 190-205		150-200A THRML/OVLD F/AF	190-205		469992		911a2a90-25b0-cf93-e814-40a548941991
762	ABB TA200DU90	66-90A THRML/OVLD F/AF19 0-205		66-90A THRML/OVLD F/AF19	0-205		469980		911a2a90-25b0-cf93-e814-40a588cc3291
763	ABB TA25DU0.16	.1-.16AMP OVERLOAD		.1-.16AMP OVERLOAD			530105		911a2a90-25b0-cf93-e814-40a5a8014c91
764	ABB TA25DU0.25	.16-.25AMP OVERLOAD		.16-.25AMP OVERLOAD			530107		911a2a90-25b0-cf93-e814-40a570026591
765	ABB TA25DU0.4	.25-.4AMP OVERLOAD		.25-.4AMP OVERLOAD			530103		911a2a90-25b0-cf93-e814-40a5d8f97d91
766	ABB TA25DU0.63	.4-.63AMP OVERLOAD		.4-.63AMP OVERLOAD			530110		911a2a90-25b0-cf93-e814-40a5c8d29691
767	ABB TA25DU14	10-14AMP OVERLOAD		10-14AMP OVERLOAD			530146		911a2a90-25b0-cf93-e814-40a558bbaf91
768	ABB TA25DU8.5	OVERLOAD RELAY		OVERLOAD RELAY			500950		911a2a90-25b0-cf93-e814-40a5788cc891
769	ABB TA42DU25	18-25A OVERLOAD		18-25A OVERLOAD			816630		911a2a90-25b0-cf93-e814-40a540a6e191
770	ABB TA450SU310	220-310A OVERLOAD CLASS 30		220-310A OVERLOAD CLASS	30		630718		911a2a90-25b0-cf93-e814-40a570b7fa91
771	ABB TA75DU80	60-80AMP OVERLOAD		60-80AMP OVERLOAD			575863		911a2a90-25b0-cf93-e814-40a500d21392
772	ABB TA80DU42	29-42AMP OVERLOAD		29-42AMP OVERLOAD			530173		911a2a90-25b0-cf93-e814-40a538cb2d92
773	ABB TA80DU52	36-52AMP OVERLOAD		36-52AMP OVERLOAD			530174		911a2a90-25b0-cf93-e814-40a548624592
774	ABB TA80DU63	45-63AMP OVERLOAD		45-63AMP OVERLOAD			530175		911a2a90-25b0-cf93-e814-40a548d25c92
775	ABB TEF4-OFF	TMR OFF AF09/Z-38 0.1-10 0S 24		TMR OFF AF09/Z-38 0.1-10	0S 24		997488		911a2a90-25b0-cf93-e814-40a5b0527492
776	ABB TEYF120	20A 1P 480/277V 18KAIC B REAKER		20A 1P 480/277V 18KAIC B	REAKER		729897		911a2a90-25b0-cf93-e814-48a5480d805e
777	ABB TEYF260	60A 2P 480/277V 18KAIC B REAKER		60A 2P 480/277V 18KAIC B	REAKER		729902		911a2a90-25b0-cf93-e814-48a5988b985e
778	ABB TEYF315	15A 3P 480/277V 18KAIC B REAKER		15A 3P 480/277V 18KAIC B	REAKER		729893		911a2a90-25b0-cf93-e814-48a5485eb15e
779	ABB TEYF330	60A 3P 480/277V 18KAIC B REAKER		60A 3P 480/277V 18KAIC B	REAKER		729888		911a2a90-25b0-cf93-e814-48a5083fca5e
780	ABB TEYF350	50A 3P 480/277V 18KAIC B REAKER		50A 3P 480/277V 18KAIC B	REAKER		729890		911a2a90-25b0-cf93-e814-48a5b811e35e
781	ABB TEYF360	60A 3P 480/277V 18KAIC B REAKER		60A 3P 480/277V 18KAIC B	REAKER		729873		911a2a90-25b0-cf93-e814-48a5f811fd5e
782	ABB TF140DU-110	80-110A THRML/OVLD F/AF1 16-146		80-110A THRML/OVLD F/AF1	16-146		469973		911a2a90-25b0-cf93-e814-40a508108c92
783	ABB TF140DU-135	100-135A THRML/OVLD F/AF 116-146		100-135A THRML/OVLD F/AF	116-146		469975		911a2a90-25b0-cf93-e814-40a5f8d5a392
784	ABB TF140DU-142	110-142A THRML/OVLD F/AF 116-146		110-142A THRML/OVLD F/AF	116-146		469977		911a2a90-25b0-cf93-e814-40a5e888ba92
785	ABB TF140DU-90	66-90A THRML/OVLD F/AF11 6-146		66-90A THRML/OVLD F/AF11	6-146		469972		911a2a90-25b0-cf93-e814-40a570a2d292
786	ABB TF42-0.13	0.10-0.13A THRML/OVLD F/ AF09-38		0.10-0.13A THRML/OVLD F/	AF09-38		469958		911a2a90-25b0-cf93-e814-40a5b012eb92
787	ABB TF42-0.17	0.13-0.17A THRML/OVLD F/ AF09-38		0.13-0.17A THRML/OVLD F/	AF09-38		469960		911a2a90-25b0-cf93-e814-40a5a06e0393
788	ABB TF42-0.23	0.17-0.23A THRML/OVLD F/ AF09-38		0.17-0.23A THRML/OVLD F/	AF09-38		469963		911a2a90-25b0-cf93-e814-40a5e89a1b93
789	ABB TF42-0.31	0.23-0.31A THRML/OVLD F/ AF09-38		0.23-0.31A THRML/OVLD F/	AF09-38		469976		911a2a90-25b0-cf93-e814-40a5280b3493
790	ABB TF42-0.41	0.31-0.41A THRML/OVLD F/ AF09-38		0.31-0.41A THRML/OVLD F/	AF09-38		469968		911a2a90-25b0-cf93-e814-40a588e24c93
791	ABB TF42-0.55	0.41-0.55A THRML/OVLD F/ AF09-38		0.41-0.55A THRML/OVLD F/	AF09-38		469971		911a2a90-25b0-cf93-e814-40a5888b6793
792	ABB TF42-0.74	0.55-0.74A THRML/OVLD F/ AF09-38		0.55-0.74A THRML/OVLD F/	AF09-38		469981		911a2a90-25b0-cf93-e814-40a5089e7f93
793	ABB TF42-1.0	0.74-1.00A THRML/OVLD F/ AF09-38		0.74-1.00A THRML/OVLD F/	AF09-38		469984		911a2a90-25b0-cf93-e814-40a588b09793
794	ABB TF42-1.3	1.00-1.30A THRML/OVLD F/ AF09-38		1.00-1.30A THRML/OVLD F/	AF09-38		469988		911a2a90-25b0-cf93-e814-40a558f0af93
795	ABB TF42-1.7	1.30-1.70A THRML/OVLD F/ AF09-38		1.30-1.70A THRML/OVLD F/	AF09-38		469991		911a2a90-25b0-cf93-e814-40a5481ac893
796	ABB TF42-10	7.60-10A THRML/OVLD F/AF 09-38 (1SAZ721201R1043)		7.60-10A THRML/OVLD F/AF	09-38 (1SAZ721201R1043)		470003		911a2a90-25b0-cf93-e814-40a5784ae093
797	ABB TF42-13	10-13A THRML/OVLD F/AF09 -38 (1SAZ721201R1045)		10-13A THRML/OVLD F/AF09	-38 (1SAZ721201R1045)		470005		911a2a90-25b0-cf93-e814-40a548f4f793
798	ABB TF42-13B	(1SAZ741201R1045)		(1SAZ741201R1045)			595249		911a2a90-25b0-cf93-e814-40a5f8e50f94
799	ABB TF42-16	13-16A THRML/OVLD F/AF09 -38 (1SAZ721201R1047)		13-16A THRML/OVLD F/AF09	-38 (1SAZ721201R1047)		470007		911a2a90-25b0-cf93-e814-40a5c0d32794
800	ABB TF42-16B	13-16A THERMAL O/L RELAY		13-16A THERMAL O/L RELAY			744986		911a2a90-25b0-cf93-e814-40a530293f94
801	ABB TF42-2.3	1.70-2.30A THRML/OVLD F/ AF09-38		1.70-2.30A THRML/OVLD F/	AF09-38		469993		911a2a90-25b0-cf93-e814-40a5b0545794
802	ABB TF42-20	16-20A THRML/OVLD F/AF09 -38		16-20A THRML/OVLD F/AF09	-38		470009		911a2a90-25b0-cf93-e814-40a5d0577094
803	ABB TF42-24	20-24A THRML/OVLD F/AF09 -38		20-24A THRML/OVLD F/AF09	-38		470010		911a2a90-25b0-cf93-e814-40a5206c8994
804	ABB TF42-29	24-29A THRML/OVLD F/AF09 -38		24-29A THRML/OVLD F/AF09	-38		470046		911a2a90-25b0-cf93-e814-40a51878a394
805	ABB TF42-3.1	2.30-3.10A THRML/OVLD F/ AF09-38		2.30-3.10A THRML/OVLD F/	AF09-38		469996		911a2a90-25b0-cf93-e814-40a530acbb94
806	ABB TF42-35	29-35A THRML/OVLD F/AF09 -38		29-35A THRML/OVLD F/AF09	-38		470018		911a2a90-25b0-cf93-e814-40a598f4d394
807	ABB TF42-38	35-38/40A THRML/OVLD F/A F09-38		35-38/40A THRML/OVLD F/A	F09-38		470020		911a2a90-25b0-cf93-e814-40a52027ec94
808	ABB TF42-4.2	3.10-4.20A THRML/OVLD F/ AF09-38		3.10-4.20A THRML/OVLD F/	AF09-38		469998		911a2a90-25b0-cf93-e814-40a5f09e0395
809	ABB TF42-5.7	4.20-5.70A THRML/OVLD F/ AF09-38		4.20-5.70A THRML/OVLD F/	AF09-38		469999		911a2a90-25b0-cf93-e814-40a5c0b21a95
810	ABB TF42-5.7B	(1SAZ741201R1038) OVERLO AD RELAY		(1SAZ741201R1038) OVERLO	AD RELAY		797123		911a2a90-25b0-cf93-e814-40a588173495
811	ABB TF42-7.6	5.70-7.60A THRML/OVLD F/ AF09-38		5.70-7.60A THRML/OVLD F/	AF09-38		470000		911a2a90-25b0-cf93-e814-40a5186a4c95
812	ABB TF65-28	22-28A THRML/OVLD F/AF40 -65		22-28A THRML/OVLD F/AF40	-65		470035		911a2a90-25b0-cf93-e814-40a560af6495
813	ABB TF65-33	25-33A THRML/OVLD F/AF40 -65		25-33A THRML/OVLD F/AF40	-65		470036		911a2a90-25b0-cf93-e814-40a5281a7d95
814	ABB TF65-40	30-40A THRML/OVLD F/AF40 -65		30-40A THRML/OVLD F/AF40	-65		470037		911a2a90-25b0-cf93-e814-40a530d69595
815	ABB TF65-47	36-47A THRML/OVLD F/AF40 -65		36-47A THRML/OVLD F/AF40	-65		470038		911a2a90-25b0-cf93-e814-40a59882ae95
816	ABB TF65-53	44-53A THRML/OVLD F/AF40 -65		44-53A THRML/OVLD F/AF40	-65		470028		911a2a90-25b0-cf93-e814-40a50804c795
817	ABB TF65-60	50-60A THRML/OVLD F/AF40 -65		50-60A THRML/OVLD F/AF40	-65		470039		911a2a90-25b0-cf93-e814-40a580a5df95
818	ABB TF65-67	57-67A THRML/OVLD F/AF40 -65		57-67A THRML/OVLD F/AF40	-65		469959		911a2a90-25b0-cf93-e814-40a520a3fb95
819	ABB TF96-51	40-51A THRML/OVLD F/AF80 -96		40-51A THRML/OVLD F/AF80	-96		469961		911a2a90-25b0-cf93-e814-40a560521696
820	ABB TF96-60	48-60A THRML/OVLD F/AF80 -96		48-60A THRML/OVLD F/AF80	-96		469964		911a2a90-25b0-cf93-e814-40a568533096
821	ABB TF96-68	57-68A THRML/OVLD F/AF80 -96		57-68A THRML/OVLD F/AF80	-96		469965		911a2a90-25b0-cf93-e814-40a598a94a96
822	ABB TF96-78	65-78A THRML/OVLD F/AF80 -96		65-78A THRML/OVLD F/AF80	-96		469967		911a2a90-25b0-cf93-e814-40a5105e6496
823	ABB TF96-87	75-87A THRML/OVLD F/AF80 -96		75-87A THRML/OVLD F/AF80	-96		469969		911a2a90-25b0-cf93-e814-40a5007c7e96
824	ABB TF96-96	84-96A THRML/OVLD F/AF80 -96		84-96A THRML/OVLD F/AF80	-96		469970		911a2a90-25b0-cf93-e814-40a578499896
825	ABB TGL1	GRND KIT		GRND KIT			1100554		911a2a90-25b0-cf93-e814-5ea5c05bf3e5
826	ABB THE277Y125WMN4X	125KA SPD SURF N4X		125KA SPD SURF N4X			950971		911a2a90-25b0-cf93-e814-48a580c1155f
827	ABB THHQL21100	.		.			980283		911a2a90-25b0-cf93-e814-5ea5a0e80de6
828	ABB TME277Y065WMN4S	65KA TVSS SURF N3R		65KA TVSS SURF N3R			950974		911a2a90-25b0-cf93-e814-48a538cd2e5f
829	ABB TME277Y080WM	TVSS 80KA/MODE EXT		TVSS 80KA/MODE EXT			729963		911a2a90-25b0-cf93-e814-48a56054485f
830	ABB TME277Y080WMN4S	80KA TVSS SURF N4X		80KA TVSS SURF N4X			950973		911a2a90-25b0-cf93-e814-48a5685b615f
831	ABB TNG3	GRND KIT		GRND KIT			1100555		911a2a90-25b0-cf93-e814-5ea5b0f027e6
832	ABB TPTC-1001	IP20,4-POSITION,CLEAR TE COVER		IP20,4-POSITION,CLEAR TE	COVER		712713		911a2a90-25b0-cf93-e814-40a510e8b196
833	ABB TRIM	A1 (AF64SDNM) SEC 1		A1 (AF64SDNM) SEC 1			1100447		911a2a90-25b0-cf93-e814-5ea5088941e6
834	ABB TS1422	120VAC 0.5-20SEC DELAY O N MAKE		120VAC 0.5-20SEC DELAY O	N MAKE		220693		911a2a90-25b0-cf93-e814-40a57029ca96
835	ABB TS3N020TW-2	20A 2P		20A 2P			110968		911a2a90-25b0-cf93-e814-40a5b074e496
836	ABB TS3N040TW-2	40A 2P		40A 2P			110946		911a2a90-25b0-cf93-e814-40a5901b0397
837	ABB TUB	A1 (AB64B) SEC 1		A1 (AB64B) SEC 1			1100448		911a2a90-25b0-cf93-e814-5ea5c8a49ee9
838	ABB TXWR-W	.		.			560438		911a2a90-25b0-cf93-e814-5ea5908024ed
839	ABB TXWRW	.		.			560437		911a2a90-25b0-cf93-e814-5ea530fa3ced
840	ABB VB7-30-10-84	16A MECH INTRL MINI 2NO 120V		16A MECH INTRL MINI 2NO	120V		315618		911a2a90-25b0-cf93-e814-40a5682c2497
841	ABB VE5-1	A9-A40 MECH/ELEC INTERLO CK AC		A9-A40 MECH/ELEC INTERLO	CK AC		400739		911a2a90-25b0-cf93-e814-40a5a8133e97
842	ABB VEM4	ELEC/MECH INTL FOR AF09- 38 (1SBN030111R1000)		ELEC/MECH INTL FOR AF09-	38 (1SBN030111R1000)		442956		911a2a90-25b0-cf93-e814-40a5b0496497
843	ABB VM4	MECH INTERLOCK AF09-AF38 (2 WHITE PIECES & 1 GRA		MECH INTERLOCK AF09-AF38	(2 WHITE PIECES & 1 GRA	Y PIECE = TOTAL)	852547		911a2a90-25b0-cf93-e814-40a5500a8697
844	ABB VM96-4	MECH INTLK FOR AF40-96 C ONT		MECH INTLK FOR AF40-96 C	ONT		442899		911a2a90-25b0-cf93-e814-40a5b8b69e97
845	ABB WA4-13	AF09-AF65 NF 100-250V ME CH LATCHING		AF09-AF65 NF 100-250V ME	CH LATCHING		155029		911a2a90-25b0-cf93-e814-40a50867b797
846	ABB WB75A-04	MECH LATCH 110-127VAC/DC		MECH LATCH 110-127VAC/DC			556025		911a2a90-25b0-cf93-e814-40a5086dcf97
847	ABB WLXN1NRCUA-A-D	.		.			594731		911a2a90-25b0-cf93-e814-5ea5c8ef54ed
848	ABB XB1HU3090ADD000D5	3P90		3P90			978785		911a2a90-25b0-cf93-e814-5ea590676fed
849	ABB XT1HU3020AFD000XXX	3P 20AMP BREAKER		3P 20AMP BREAKER			1027502		911a2a90-25b0-cf93-e814-40a510f1e897
850	ABB XT1NU3070AFF000XXX	BREAKER		BREAKER			1100556		911a2a90-25b0-cf93-e814-5ea5682589ed
851	ABB XT1NU3080AFF000XXX	XT1N 125 TMF 3P		XT1N 125 TMF 3P			470239		911a2a90-25b0-cf93-e814-40a510230298
852	ABB XT1NU3125AFD000XXX	125A 3P BREAKER		125A 3P BREAKER			729924		911a2a90-25b0-cf93-e814-48a5c84b7a5f
853	ABB XT2NU3015AFF000XXX	XT2N 125 TMF 15-400 3P		XT2N 125 TMF 15-400 3P			835599		911a2a90-25b0-cf93-e814-40a5885a1b98
854	ABB XT2NU3020AFF000XXX	XT2N 125 39 BREAKER		XT2N 125 39 BREAKER			881737		911a2a90-25b0-cf93-e814-40a550bf3498
855	ABB XT2NU3025AFF000XXX	XT2N 125 TMF 25-400 3P		XT2N 125 TMF 25-400 3P			847700		911a2a90-25b0-cf93-e814-40a5f0004e98
856	ABB XT2NU3030AFF000XXX	125TMF 30-400 3P		125TMF 30-400 3P			835623		911a2a90-25b0-cf93-e814-40a570266798
857	ABB XT2NU3035ABB000XXX	BREAKER		BREAKER			952107		911a2a90-25b0-cf93-e814-40a580028098
858	ABB XT2NU3040AFF000XXX	3P 125 TMF 40-400		3P 125 TMF 40-400			886492		911a2a90-25b0-cf93-e814-40a5d81d9998
859	ABB XT2NU3050ABB000XXX	XT2N 125 TMF 3P BREAKER (1SDX102198R1)		XT2N 125 TMF 3P BREAKER	(1SDX102198R1)		896070		911a2a90-25b0-cf93-e814-40a57846b298
860	ABB XT2NU3050ABB0L0XXX	XT2N 125 TMF 50-500 3P		XT2N 125 TMF 50-500 3P			148690		911a2a90-25b0-cf93-e814-40a5a069cb98
861	ABB XT2NU3050AFF000XXX	BREAKER		BREAKER			40132		911a2a90-25b0-cf93-e814-40a5d881e498
862	ABB XT2NU3060ABB000XXX	XT2N 125 TMF 60-600 3P		XT2N 125 TMF 60-600 3P			893347		911a2a90-25b0-cf93-e814-40a5a825fd98
863	ABB XT2NU3060AFF000XXX	XT2N TMF 60-600 3P		XT2N TMF 60-600 3P			844602		911a2a90-25b0-cf93-e814-40a500ab1599
864	ABB XT2NU3070AFF000XXX	XT2N 125 TMF 70-700 3P		XT2N 125 TMF 70-700 3P			870625		911a2a90-25b0-cf93-e814-40a5e05c2e99
865	ABB XT2NU3080BBB000XXX	BREAKER		BREAKER			956463		911a2a90-25b0-cf93-e814-40a5d8f14699
866	ABB XT2NU3080BFF000XXX	BREAKER		BREAKER			992211		911a2a90-25b0-cf93-e814-40a5d06d5f99
867	ABB XT2NU3100BFF000XXX	125TMA 100-500-1000 3P		125TMA 100-500-1000 3P			835618		911a2a90-25b0-cf93-e814-40a558817899
868	ABB XT2NU3125BBB000XXX	BREAKER		BREAKER			942588		911a2a90-25b0-cf93-e814-40a5a8ae9199
869	ABB XT3NU3100AGG000XXX	3P BREAKER		3P BREAKER			91926		911a2a90-25b0-cf93-e814-40a510bfaa99
870	ABB XT3NU3125AGG000XXX	BREAKER		BREAKER			995766		911a2a90-25b0-cf93-e814-40a50803c499
871	ABB XT3NU3150AFF000XXX	3-POLE 150AMP BREAK		3-POLE 150AMP BREAK			219637		911a2a90-25b0-cf93-e814-40a57013dd99
872	ABB XT3NU3200AFF000XXX	.		.			880372		911a2a90-25b0-cf93-e814-40a5002ef699
873	ABB XT3NU3200AGG000XXX	BREAKER		BREAKER			860928		911a2a90-25b0-cf93-e814-40a510ff149a
874	ABB XT4HU3200AFF000XXX	.		.			909402		911a2a90-25b0-cf93-e814-40a5e8bc2e9a
875	ABB XT4NU2150AGG100XXX	XT4N 250 TMF 150-1500		XT4N 250 TMF 150-1500			919775		911a2a90-25b0-cf93-e814-40a5c04e479a
876	ABB XT4NU3100EFF000XXX	100A 3P BREAKER		100A 3P BREAKER			899438		911a2a90-25b0-cf93-e814-40a550a15f9a
877	ABB XT4NU3110AFJ000XXX	110A 3P BREAKER		110A 3P BREAKER			729922		911a2a90-25b0-cf93-e814-48a5305c935f
878	ABB XT4NU3150EFF000XXX	BREAKER		BREAKER			886496		911a2a90-25b0-cf93-e814-40a5b0d07a9a
879	ABB XT4NU3150EGG000XXX	BREAKER		BREAKER			935578		911a2a90-25b0-cf93-e814-40a588649b9a
880	ABB XT4NU3250BFF000XXX	BREAKER		BREAKER			867320		911a2a90-25b0-cf93-e814-40a5009cb49a
881	ABB XT4NU3250BGG000XXX	MCCB TMAX XT-XT4		MCCB TMAX XT-XT4			853509		911a2a90-25b0-cf93-e814-40a5a84ecd9a
882	ABB XT4NU3250EFF000XXX	XT MOLDE BREAKER		XT MOLDE BREAKER			881736		911a2a90-25b0-cf93-e814-40a528c5e59a
883	ABB XT4NU3250EGG000XXX	BREAKER		BREAKER			961890		911a2a90-25b0-cf93-e814-40a540c7fd9a
884	ABB XT4NU3250EGG100XXX	BREAKER		BREAKER			941071		911a2a90-25b0-cf93-e814-40a530a0169b
885	ABB XT5HU340ABF9000XXX	400A XT5 BREAKER		400A XT5 BREAKER			710750		911a2a90-25b0-cf93-e814-48a58057ac5f
886	ABB XT5HU340ADFFD00XXX	400 MCS 3-POLE		400 MCS 3-POLE			780018		911a2a90-25b0-cf93-e814-40a538432f9b
887	ABB XT5LU325AFFN000XXX	250A 3P BREAKER		250A 3P BREAKER			1027496		911a2a90-25b0-cf93-e814-40a5907d479b
888	ABB XT5NE363BB220ACXXX	.		.			689023		911a2a90-25b0-cf93-e814-40a5f004659b
889	ABB XT5NU330ABFN000XXX	300A 3P BREAKER		300A 3P BREAKER			729907		911a2a90-25b0-cf93-e814-48a5a848c55f
890	ABB XT5SU360BBFF000XXX	.		.			841300		911a2a90-25b0-cf93-e814-40a528fa879b
891	ABB XUSP01134	INK CARTRIDGE FOR PLOTTE R (5)		INK CARTRIDGE FOR PLOTTE	R (5)		605796		911a2a90-25b0-cf93-e814-6aa598d81815
892	ABB XUST03095	TERMINAL SETUP 1-417-925 -G2		TERMINAL SETUP 1-417-925	-G2		475574		911a2a90-25b0-cf93-e814-6aa558f43c15
